quiz_id,mcq_1,mcq_2,mcq_3,mcq_4,mcq_5,mcq_6,mcq_7,mcq_8,mcq_9,mcq_10,topic_coverage_0,topic_coverage_1,topic_coverage_2,topic_coverage_3,topic_coverage_4,topic_coverage_5,topic_coverage_6,topic_coverage_7,topic_coverage_8,topic_coverage_9,difficulty_coverage_0,difficulty_coverage_1,difficulty_coverage_2,difficulty_coverage_3,difficulty_coverage_4,difficulty_coverage_5
1832,1801,847,1036,209,1253,619,167,669,1679,202,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.2,0.0,0.1,0.2,0.3,0.2,0.0,0.3,0.0
1833,923,802,1697,557,250,265,213,885,231,1735,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.0,0.0,0.2,0.3,0.4,0.1,0.0
1834,964,755,168,1038,206,969,240,1723,679,1305,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.2,0.2,0.3,0.4,0.1,0.0,0.0
1835,840,1817,962,1878,481,1278,718,386,650,1834,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.3,0.1,0.3,0.2,0.2,0.1,0.2,0.0
1836,1011,1539,1333,166,1254,977,807,947,944,389,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.3,0.2,0.1,0.2,0.4,0.1,0.0
1837,1416,645,188,1287,1252,954,1434,1844,1445,968,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.1,0.2,0.0,0.4,0.1,0.3,0.1,0.1
1838,1595,1590,481,1679,1015,1789,790,1078,200,773,0.1,0.0,0.2,0.2,0.0,0.1,0.1,0.1,0.2,0.0,0.3,0.2,0.1,0.2,0.2,0.0
1839,1692,854,1745,416,918,949,1593,1262,616,204,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.4,0.2,0.0,0.0
1840,758,1141,1311,1090,571,988,556,1264,650,1410,0.1,0.1,0.3,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.3,0.1,0.0,0.2,0.1
1841,1036,84,1337,1733,54,758,163,1878,168,577,0.1,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.3,0.3,0.1,0.3,0.0,0.0
1842,1565,244,1769,1583,970,697,876,895,199,17,0.0,0.2,0.0,0.0,0.1,0.5,0.0,0.1,0.0,0.1,0.1,0.2,0.3,0.2,0.2,0.0
1843,692,1697,900,1278,809,1735,369,975,1276,1087,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.4,0.1,0.0,0.2,0.1,0.5,0.2,0.0
1844,1693,1038,261,1299,1713,1389,1840,1785,716,81,0.0,0.1,0.0,0.2,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.3,0.1,0.2,0.3,0.1
1845,1359,949,797,651,1277,1300,1550,873,868,1866,0.1,0.0,0.2,0.1,0.0,0.3,0.0,0.1,0.1,0.1,0.4,0.0,0.3,0.1,0.1,0.1
1846,1789,972,850,1277,260,973,1052,749,814,263,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.0,0.2,0.2,0.1,0.0,0.4,0.2,0.3,0.0
1847,841,958,1817,1602,1402,247,204,622,176,1607,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.4,0.1,0.0,0.0
1848,267,973,254,1600,963,1691,1854,1136,957,639,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.3,0.2,0.3,0.2,0.1,0.1,0.1
1849,947,1687,878,765,1036,976,225,770,964,1155,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.0,0.4,0.3,0.2,0.0,0.4,0.1,0.0
1850,383,753,1689,1277,1059,653,949,1410,240,1040,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.4,0.2,0.2,0.1,0.1,0.0
1851,1313,945,1314,652,1310,1890,273,1070,1067,157,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.2
1852,673,1113,232,976,1292,1686,385,1555,1330,1278,0.1,0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.4,0.1,0.2
1853,375,1686,643,957,559,960,1327,273,235,30,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.2,0.2,0.3,0.4,0.1,0.1,0.0,0.1
1854,382,52,969,61,1801,570,1787,665,574,642,0.2,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.0,0.0
1855,918,869,507,960,673,1277,406,1312,853,1370,0.0,0.0,0.1,0.4,0.1,0.1,0.1,0.0,0.1,0.1,0.4,0.1,0.1,0.3,0.1,0.0
1856,1253,371,1261,1155,1148,58,427,293,977,653,0.0,0.1,0.4,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.1,0.4,0.2,0.1
1857,1237,1651,972,1697,948,1621,1699,971,734,391,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.1,0.0,0.3,0.2,0.1,0.2,0.4,0.1,0.0
1858,243,1428,53,1127,585,1685,1344,85,1278,1793,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.3,0.2,0.1,0.0,0.4,0.0
1859,771,1737,1679,580,563,886,609,5,1278,402,0.4,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.2,0.4,0.2,0.2,0.0
1860,630,206,794,961,293,400,1277,1035,870,398,0.1,0.0,0.1,0.2,0.0,0.2,0.0,0.1,0.1,0.2,0.4,0.4,0.1,0.0,0.1,0.0
1861,1730,1445,765,1637,482,1685,682,1759,690,264,0.0,0.2,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.1,0.3,0.1,0.1,0.3,0.1
1862,1329,1035,909,1684,1873,975,390,1060,1797,1401,0.2,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.2,0.4,0.3,0.0,0.2,0.0,0.1
1863,957,4,644,8,1761,1268,1284,858,1330,1292,0.2,0.0,0.0,0.2,0.1,0.0,0.2,0.1,0.1,0.1,0.3,0.2,0.0,0.2,0.1,0.2
1864,1325,952,1300,1101,1313,1408,1148,1731,653,841,0.0,0.0,0.3,0.3,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.3
1865,558,407,1260,1595,1257,831,767,1285,1261,1037,0.0,0.1,0.0,0.2,0.3,0.1,0.1,0.0,0.2,0.0,0.2,0.2,0.1,0.1,0.1,0.3
1866,1737,653,1398,1900,575,1819,970,697,1410,1823,0.2,0.0,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.3,0.3,0.1,0.2,0.1,0.0
1867,1257,239,1719,253,1343,562,642,1546,248,1254,0.1,0.1,0.0,0.1,0.4,0.1,0.0,0.2,0.0,0.0,0.1,0.4,0.2,0.0,0.2,0.1
1868,1277,911,1056,225,813,573,215,939,1033,1384,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.2,0.3,0.2,0.1,0.2,0.0
1869,813,888,975,85,854,928,1275,714,1332,1329,0.0,0.1,0.0,0.2,0.1,0.0,0.3,0.0,0.2,0.1,0.3,0.0,0.3,0.2,0.1,0.1
1870,215,718,258,418,699,376,1309,892,181,1595,0.0,0.1,0.0,0.2,0.1,0.1,0.2,0.1,0.2,0.0,0.3,0.2,0.1,0.1,0.2,0.1
1871,720,1745,1361,389,815,890,771,939,1071,238,0.2,0.1,0.1,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.2,0.2,0.3,0.2,0.1,0.0
1872,887,653,268,1586,647,370,1070,1441,759,565,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.1,0.1,0.4,0.1,0.4,0.0,0.0
1873,802,478,443,391,1076,627,902,6,771,1842,0.1,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.4,0.3,0.1,0.0,0.0
1874,249,1552,966,1906,172,1336,1058,1437,1739,855,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.4,0.3,0.1,0.0,0.2,0.0
1875,1327,275,670,945,311,769,644,1028,1361,1769,0.0,0.0,0.3,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.3,0.4,0.1,0.1
1876,247,420,1422,1713,1148,555,858,1711,574,1277,0.1,0.0,0.1,0.2,0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.3,0.2,0.1,0.4,0.0
1877,1411,731,1341,963,640,175,970,800,1027,1004,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.2,0.0,0.2,0.2,0.1,0.3,0.3,0.0,0.1
1878,576,1681,619,943,1071,1322,794,1248,1269,765,0.3,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.3,0.3,0.2,0.1,0.1,0.0
1879,1584,861,55,268,391,1587,399,1657,1439,1042,0.0,0.4,0.0,0.1,0.0,0.1,0.1,0.2,0.1,0.0,0.2,0.2,0.2,0.3,0.1,0.0
1880,845,1072,967,1361,1328,1799,1737,933,263,1569,0.2,0.1,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.2,0.2,0.2,0.3,0.0,0.1
1881,792,1809,159,644,891,1591,1749,1294,1127,805,0.2,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.2,0.1,0.3,0.1,0.1
1882,952,1679,1049,1277,1643,380,1569,269,1693,1273,0.0,0.2,0.0,0.1,0.1,0.2,0.1,0.0,0.2,0.1,0.0,0.1,0.3,0.1,0.4,0.1
1883,1317,718,879,1287,1343,83,685,977,1061,1134,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.2,0.2,0.1,0.2,0.3,0.0
1884,1384,1757,976,1291,1441,1447,1250,363,576,232,0.1,0.0,0.0,0.2,0.3,0.1,0.1,0.1,0.0,0.1,0.3,0.0,0.3,0.3,0.0,0.1
1885,880,839,83,1272,699,399,1015,261,872,393,0.0,0.0,0.1,0.2,0.2,0.3,0.2,0.0,0.0,0.0,0.1,0.4,0.2,0.1,0.2,0.0
1886,651,1390,630,639,1052,622,261,401,808,1753,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.1,0.0,0.0,0.4,0.4,0.2,0.0,0.0
1887,784,1275,1892,1285,1342,564,170,1590,391,212,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.3,0.1,0.0,0.3,0.2,0.1,0.1,0.3,0.0
1888,972,364,1447,1344,647,846,1073,969,570,756,0.2,0.1,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.2,0.4,0.0,0.3,0.2,0.1,0.0
1889,603,978,1345,634,1262,1087,901,774,204,238,0.0,0.2,0.3,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.3,0.3,0.1,0.0
1890,1827,238,1253,316,1652,1271,1277,1445,802,206,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.1,0.2,0.3,0.3,0.1,0.0
1891,654,1656,1573,795,366,1735,163,823,8,52,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.4,0.1,0.2,0.3,0.0,0.0
1892,430,834,995,960,573,868,1278,1260,1621,252,0.1,0.1,0.2,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.1,0.2,0.3,0.1,0.1
1893,1377,199,1441,848,967,943,1640,804,166,737,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.2,0.3,0.1,0.1,0.4,0.1,0.0
1894,880,1815,900,934,627,771,791,1139,881,1685,0.1,0.2,0.1,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.2,0.0
1895,275,1815,718,669,697,256,580,581,1277,16,0.1,0.1,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.3,0.4,0.1
1896,973,1711,241,949,217,61,934,1063,1034,1252,0.1,0.1,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.3,0.3,0.0,0.3,0.2,0.1,0.1
1897,620,966,1278,389,924,1672,973,972,1580,944,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.4,0.3,0.1,0.3,0.1,0.2,0.0
1898,1686,833,1083,801,369,838,1437,173,1277,740,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.1,0.3,0.0,0.3,0.4,0.0,0.1,0.2,0.0
1899,1789,947,391,1774,1737,396,1041,886,408,1408,0.1,0.1,0.0,0.3,0.0,0.2,0.0,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.1,0.0
1900,810,974,970,798,1842,1395,253,1652,802,1035,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.3,0.2,0.2,0.5,0.1,0.0,0.0
1901,242,1275,1695,1411,1287,27,264,1255,1686,719,0.1,0.0,0.0,0.1,0.4,0.0,0.2,0.1,0.1,0.0,0.1,0.2,0.1,0.3,0.2,0.1
1902,1281,424,1572,27,946,1445,1289,1905,842,583,0.1,0.0,0.1,0.3,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.4,0.1,0.4,0.0,0.0
1903,1674,1052,959,562,946,1338,976,795,1594,1673,0.3,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.2,0.2,0.2,0.2,0.0
1904,1261,202,1070,1141,856,14,963,841,889,1813,0.0,0.1,0.1,0.0,0.2,0.0,0.3,0.1,0.0,0.2,0.2,0.2,0.1,0.2,0.2,0.1
1905,733,1334,1656,484,29,973,389,1369,862,1672,0.1,0.2,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.3,0.1,0.3,0.1,0.2,0.0
1906,641,386,1027,1580,962,8,1135,1326,947,1033,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.0,0.3,0.3,0.1,0.2,0.2,0.1,0.1
1907,1273,578,1894,380,920,1413,237,1447,1873,802,0.1,0.0,0.0,0.1,0.3,0.1,0.0,0.1,0.3,0.0,0.1,0.1,0.4,0.0,0.2,0.2
1908,952,1390,964,1384,235,872,1302,439,951,209,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.2,0.0,0.3,0.2,0.3,0.3,0.1,0.0,0.1
1909,977,1049,1769,1905,1155,385,248,641,875,836,0.0,0.1,0.2,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.1,0.3,0.0,0.3,0.3,0.0
1910,1446,699,883,893,645,84,1569,681,937,231,0.0,0.1,0.0,0.1,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.3,0.0,0.1,0.6,0.0
1911,953,1593,568,1297,957,1842,1681,1439,54,1265,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.0
1912,157,683,1640,1906,1056,1686,654,253,1244,935,0.2,0.3,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.3,0.2,0.2,0.1,0.2,0.0
1913,1787,1675,1338,31,200,1278,621,392,736,649,0.0,0.1,0.0,0.2,0.0,0.3,0.0,0.3,0.1,0.0,0.0,0.1,0.5,0.1,0.3,0.0
1914,889,1441,385,963,1543,247,1328,407,692,1593,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.2,0.2,0.1,0.1
1915,428,718,1054,1690,1278,839,1277,1014,581,674,0.0,0.0,0.2,0.2,0.0,0.1,0.3,0.0,0.2,0.0,0.1,0.1,0.2,0.1,0.5,0.0
1916,575,1445,888,1451,254,1737,961,1891,369,1254,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.2,0.1,0.1,0.4,0.3,0.0,0.1,0.1
1917,380,852,485,253,358,805,246,756,1061,872,0.1,0.2,0.0,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.2,0.1,0.4,0.3,0.0,0.0
1918,1038,1899,1809,828,1306,15,1685,1278,1070,615,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.1,0.2,0.5,0.0,0.1,0.2,0.0
1919,203,1333,1294,1701,53,639,919,58,61,926,0.0,0.3,0.0,0.2,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.4,0.1,0.3,0.1
1920,798,1372,200,1899,1411,835,948,480,690,290,0.1,0.0,0.3,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.3,0.2,0.4,0.1,0.0,0.0
1921,1827,890,1839,4,973,648,217,882,1248,556,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.2,0.0,0.1,0.2,0.3,0.3,0.2,0.0,0.0
1922,312,916,1437,976,253,854,264,1874,921,648,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.2,0.1,0.1,0.4,0.0,0.1,0.3,0.2,0.0
1923,481,1049,647,806,1342,552,408,871,583,628,0.1,0.2,0.0,0.2,0.0,0.2,0.0,0.1,0.2,0.0,0.1,0.2,0.2,0.3,0.2,0.0
1924,790,1021,30,343,169,1068,1688,1137,1682,1069,0.2,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.4,0.1,0.0,0.2,0.0
1925,304,916,1044,1890,84,173,945,1410,677,1578,0.0,0.2,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.1,0.4,0.4,0.0,0.1,0.1,0.0
1926,362,734,756,679,25,1606,385,389,915,823,0.0,0.1,0.0,0.4,0.1,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.3,0.1,0.0
1927,571,390,968,1451,81,576,1592,834,242,929,0.2,0.1,0.0,0.1,0.1,0.0,0.2,0.2,0.0,0.1,0.2,0.3,0.2,0.1,0.2,0.0
1928,1345,1727,846,562,1428,1672,875,1081,847,1258,0.4,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.2,0.2,0.0,0.2,0.1
1929,1034,584,373,668,1290,1133,1646,1278,770,1328,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.2,0.1,0.2,0.2,0.0,0.3,0.2,0.1
1930,442,672,1037,769,370,884,961,391,273,838,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.2,0.1,0.0,0.4,0.2,0.3,0.1,0.0
1931,1689,675,843,748,1076,1751,381,858,1840,805,0.2,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.1,0.3,0.2,0.0
1932,1365,1121,967,836,1769,1036,269,1569,1643,1284,0.0,0.1,0.2,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.2,0.2,0.2,0.4,0.0,0.0
1933,1809,1062,880,873,1422,237,391,945,947,221,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.0,0.2,0.2,0.3,0.0,0.3,0.2,0.0
1934,949,838,1524,890,1767,1100,363,1349,86,1057,0.1,0.1,0.2,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.4,0.4,0.0,0.0,0.0
1935,1253,965,1039,792,1448,298,1277,1674,1265,632,0.2,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.3,0.2,0.1,0.2,0.2,0.0
1936,647,958,1423,947,717,1046,1765,204,1010,356,0.0,0.1,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.2,0.3,0.2,0.2,0.2,0.1,0.0
1937,607,232,1059,564,772,817,1356,1268,943,412,0.2,0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.1,0.1,0.5,0.3,0.1,0.1,0.0,0.0
1938,583,954,1906,1313,380,1332,1888,1277,245,1892,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.2,0.2,0.1,0.0,0.1,0.2,0.0,0.5,0.2
1939,795,946,794,573,815,851,1096,921,950,21,0.3,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.2,0.2,0.3,0.2,0.1,0.0
1940,1593,1304,690,1151,568,851,1654,1568,1625,242,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.3,0.3,0.1,0.1,0.1,0.1
1941,1819,1735,1347,712,790,798,737,1111,199,696,0.3,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.3,0.1,0.4,0.1,0.1,0.0
1942,835,651,231,696,1283,1035,956,1694,1282,1408,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0.2,0.4,0.2,0.1,0.0
1943,1555,1154,366,1282,1278,562,1046,241,1681,809,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.1,0.0,0.4,0.3,0.0
1944,576,203,1606,830,972,1277,1562,1091,1713,965,0.1,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.2,0.3,0.1,0.4,0.0,0.2,0.0
1945,827,921,1741,272,1595,1686,554,1894,1431,177,0.2,0.2,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.4,0.3,0.0,0.1,0.2,0.0
1946,773,1672,618,1805,1079,1069,580,1028,1422,1813,0.2,0.0,0.2,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.2,0.2,0.4,0.1,0.1,0.0
1947,1640,1006,696,892,671,1690,14,575,1681,1033,0.1,0.2,0.1,0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.2,0.2,0.2,0.1,0.3,0.0
1948,1580,731,1134,977,1343,922,692,1037,1095,998,0.0,0.1,0.3,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.2,0.5,0.0
1949,953,681,431,916,956,485,1343,264,564,1099,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.4,0.2,0.0,0.3,0.0
1950,1045,1227,1105,1350,1026,574,837,312,1030,1376,0.1,0.1,0.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.2,0.3,0.0,0.0
1951,715,1572,734,398,1092,1150,1428,273,850,55,0.0,0.1,0.2,0.1,0.0,0.1,0.3,0.1,0.1,0.0,0.5,0.1,0.2,0.1,0.1,0.0
1952,1011,967,953,915,1053,677,4,383,1406,429,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.0
1953,1593,1276,5,1045,479,1031,365,1751,849,585,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.2,0.5,0.1,0.1,0.1,0.0
1954,910,1759,1842,1277,1130,76,1244,888,562,740,0.1,0.1,0.2,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.4,0.1,0.3,0.0,0.2,0.0
1955,881,1278,976,1249,960,1277,384,1886,579,1669,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.4,0.4,0.0
1956,81,301,617,1890,1277,247,366,831,509,1435,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.0,0.1,0.2,0.3,0.2,0.2,0.0
1957,951,1255,899,1072,1248,1260,1247,237,1334,1752,0.1,0.1,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.1,0.1,0.3,0.1,0.1,0.2,0.2
1958,215,1550,1268,806,188,1439,1056,371,652,836,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.2,0.0,0.4,0.1,0.1,0.3,0.1,0.0
1959,970,237,409,1793,1051,1799,1607,1439,575,866,0.1,0.2,0.0,0.1,0.3,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0
1960,581,1672,1757,382,803,801,642,259,798,1912,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.3,0.0,0.1,0.3,0.5,0.1,0.0,0.0
1961,1050,1340,1846,1569,1874,628,1678,1278,825,1407,0.1,0.1,0.0,0.2,0.0,0.2,0.1,0.0,0.3,0.0,0.3,0.1,0.1,0.2,0.2,0.1
1962,1293,1580,1066,1864,642,1863,259,1600,247,908,0.0,0.1,0.3,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.2,0.4,0.1,0.2,0.1,0.0
1963,606,1294,1054,648,654,810,976,1087,1375,939,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.5,0.1,0.1
1964,870,1524,1878,678,234,642,1278,1371,1821,688,0.0,0.0,0.1,0.2,0.2,0.2,0.0,0.1,0.2,0.0,0.1,0.5,0.0,0.2,0.1,0.1
1965,213,398,749,636,171,857,1600,773,237,1568,0.0,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.5,0.0,0.0,0.3,0.2,0.0
1966,571,1302,1399,1448,1063,854,187,272,223,507,0.2,0.0,0.0,0.3,0.0,0.1,0.1,0.2,0.1,0.0,0.4,0.2,0.1,0.1,0.1,0.1
1967,65,1062,1686,1623,209,954,311,383,31,888,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.2,0.4,0.4,0.0,0.0,0.0
1968,1045,1249,836,1823,1137,1073,749,1333,733,930,0.0,0.3,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.3,0.2,0.1,0.1,0.3,0.0
1969,643,1277,736,204,186,773,1264,199,1428,795,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.4,0.1,0.0,0.4,0.0,0.3,0.1,0.2,0.0
1970,1375,782,1277,205,1859,1817,277,1276,1060,828,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.1,0.3,0.0,0.2,0.2,0.3,0.1,0.2,0.0
1971,1809,483,223,918,232,1683,719,1582,1747,390,0.1,0.0,0.0,0.0,0.3,0.2,0.1,0.2,0.1,0.0,0.1,0.4,0.1,0.3,0.1,0.0
1972,1398,245,1508,1795,639,1248,4,1699,1735,653,0.2,0.0,0.0,0.0,0.3,0.1,0.2,0.2,0.0,0.0,0.3,0.0,0.4,0.1,0.1,0.1
1973,935,1654,1682,584,570,719,1278,1078,1439,380,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.3,0.3,0.2,0.1,0.0
1974,1911,1278,1809,1633,851,838,625,1059,978,891,0.1,0.2,0.0,0.0,0.1,0.1,0.3,0.1,0.1,0.0,0.1,0.3,0.3,0.1,0.2,0.0
1975,858,1127,263,578,271,1752,975,1327,1080,1517,0.1,0.0,0.2,0.2,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.2,0.1
1976,305,900,1693,958,949,200,268,1569,1150,578,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.2,0.0
1977,272,1277,1765,178,939,1056,873,711,1807,1556,0.1,0.2,0.0,0.1,0.1,0.2,0.2,0.0,0.1,0.0,0.4,0.0,0.2,0.2,0.2,0.0
1978,413,1278,669,960,808,264,965,1435,7,1049,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.1,0.2,0.4,0.0
1979,159,1909,736,1401,382,1769,1308,841,842,379,0.0,0.1,0.0,0.2,0.0,0.2,0.2,0.1,0.2,0.0,0.1,0.3,0.1,0.3,0.2,0.0
1980,1267,974,1811,739,373,401,174,1735,697,563,0.2,0.1,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.3,0.4,0.1,0.1
1981,576,967,1082,163,1344,581,1437,503,312,1821,0.1,0.1,0.3,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.0
